objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.237653665251e+18,132.077385068193,1.7301514811274,25.94716,22.4047,20.8565,20.14149,19.72376,1907,301,4,63,14108693389064296448,"QSO",1.227161,12531,58932,151
1237653665251197696,132.453250983095,1.89118471554339,24.45454,22.28928,20.24395,19.38915,19,1907,301,4,66,4293254074818910208,"GALAXY",0.4374212,3813,55532,719
1237672816511222272,345.655769466331,25.6624621478772,20.64839,20.21793,19.84444,19.56109,19.59421,6366,301,4,79,8675207339304048640,"QSO",1.570645,7705,57332,540
1237679503239545344,346.48353747451,18.7930107122786,22.48767,21.99513,21.62564,21.48671,21.33626,7923,301,3,96,8566121485684725760,"QSO",1.222681,7608,56945,1000
1237665441514258944,190.942071251624,29.5050301453776,22.55977,21.9176,20.58169,19.75363,19.09446,4649,301,3,60,7293596470464501760,"GALAXY",0.5959237,6478,56341,61
1237665441000456448,246.051397586223,14.8038982915208,20.08243,19.39367,19.00927,18.91319,18.94623,4649,301,2,412,2479363870968276992,"STAR",-0.003844469,2202,53566,481
1237678439702725120,44.2979423790632,3.04085130000389,23.72037,23.08137,21.08154,20.12907,19.58271,7675,301,6,164,4793188267200894976,"GALAXY",0.4814905,4257,55480,845
1237664879951348480,145.531531454847,31.3451742691075,22.40533,22.70392,22.45128,21.74148,21.55868,4518,301,5,122,11760101079899199488,"GALAXY",0.7871415,10445,58158,278
1237660961330954496,143.476055572984,36.1983111671353,23.45192,23.06638,21.07832,19.96474,19.23532,3606,301,2,128,9978962879242852352,"GALAXY",0.6869178,8863,57724,407
1237680507724693504,355.056761630135,33.8165041217607,22.67229,21.26253,24.80203,20.52622,20.30793,8157,301,2,91,8734747561167181824,"STAR",-7.137628e-06,7758,58402,58
1237678858465313024,345.261919855229,11.2663847487831,20.66489,18.38569,17.18793,16.66664,16.26104,7773,301,2,214,5686925481519372288,"GALAXY",0.1331261,5051,56214,18
1237678858481828096,23.8677088004549,11.4112357508652,20.17848,18.00212,16.80449,16.27914,15.87265,7773,301,2,466,5253482873156294656,"GALAXY",0.1552275,4666,55832,123
1237678597537989888,324.231726280465,2.2508115489329,25.73058,25.49526,22.04667,20.7219,19.77997,7712,301,4,91,10316827964403374080,"QSO",0.612705,9163,58043,753
1237662342166545408,253.611074588947,19.8721020545539,22.83902,21.8614,21.76487,21.70684,21.86705,3927,301,6,183,4705145151907190784,"GALAXY",0.09255441,4179,55684,34
1237663478725477632,341.4217320638,-0.323513155642734,24.7381,22.28948,23.00157,22.20786,23.30528,4192,301,3,232,10366216646025304064,"GALAXY",1.231715,9207,57667,204
1237662341087166464,241.949834153944,27.0622244300198,25.08284,22.02078,20.81946,19.9622,20.11484,3927,301,4,97,5638630250017740800,"GALAXY",0.2129567,5008,55744,449
1237650370478014720,171.004306062039,-2.50496338181312,24.36143,22.13308,20.32206,19.73505,19.60954,1140,301,3,121,367115702366136320,"GALAXY",0.3656437,326,52375,263
1237662341084086528,235.176233365672,30.847372952916,21.76441,18.75163,17.46848,16.95076,16.61065,3927,301,4,50,5316730353771370496,"GALAXY",0.1924536,4722,55735,840
1237680272038429184,338.219465817781,20.2010442772189,21.71838,21.44621,19.8336,18.84159,18.26011,8102,301,3,92,6888277999009159168,"GALAXY",0.4758171,6118,56189,81
1237658423538287104,124.49194463024,3.55501973234051,24.82746,22.08577,20.90002,19.65545,19.19375,3015,301,3,69,5389921821322926080,"GALAXY",0.5804024,4787,55863,869
1237665024368641024,186.130562818874,34.496744092813,24.52489,23.14146,21.72433,20.10796,19.37324,4552,301,2,107,11537242992277739520,"GALAXY",0.759606,10247,58162,533
1237650370485485824,188.067822500609,-2.52714871350192,22.06262,21.17185,20.85371,20.58048,20.2219,1140,301,3,235,4269421880040249344,"STAR",-0.0003784423,3792,55212,34
1237678858481107456,22.1513775663155,11.3710707597203,22.91242,21.49958,19.74121,18.92239,18.41485,7773,301,2,455,5256835284092606464,"GALAXY",0.4523347,4669,55831,31
1237661958299976704,218.896796847452,46.9531367000753,22.80826,24.02805,22.34076,20.93561,19.66891,3838,301,3,124,9560180886496106496,"GALAXY",0.875365,8491,57488,599
1237663478723379456,336.702434827191,-0.396212783155585,24.64993,23.00067,21.75958,20.6268,20.13564,4192,301,3,200,4731082077440858112,"GALAXY",0.401148,4202,55445,184
